更新日期及時間（以本地時間表示）,完結日期及時間（以本地時間表示）,緯度（度）,經度（度）,臨近預測半小時累計雨量（毫米）
202608021500,202608021530,22.573,113.209,1.55
202608021500,202608021530,22.573,113.229,0.03
202608021500,202608021530,22.573,113.248,0.00
202608021500,202608021530,22.573,113.268,0.00
202608021500,202608021530,22.573,113.287,0.00
202608021500,202608021530,22.573,113.307,0.00
202608021500,202608021530,22.573,113.326,0.02
202608021500,202608021530,22.573,113.345,0.11
202608021500,202608021530,22.573,113.365,0.24
202608021500,202608021530,22.573,113.384,0.23
202608021500,202608021530,22.573,113.404,0.09
202608021500,202608021530,22.573,113.423,0.01
202608021500,202608021530,22.573,113.443,0.07
202608021500,202608021530,22.573,113.462,0.54
202608021500,202608021530,22.573,113.482,1.05
202608021500,202608021530,22.573,113.501,0.99
202608021500,202608021530,22.573,113.521,0.54
202608021500,202608021530,22.573,113.540,0.40
202608021500,202608021530,22.573,113.560,0.47
202608021500,202608021530,22.573,113.579,0.38
202608021500,202608021530,22.573,113.598,0.16
202608021500,202608021530,22.573,113.618,0.04
202608021500,202608021530,22.573,113.637,0.01
202608021500,202608021530,22.573,113.657,0.00
202608021500,202608021530,22.573,113.676,0.00
202608021500,202608021530,22.573,113.696,0.00
202608021500,202608021530,22.573,113.715,0.00
202608021500,202608021530,22.573,113.735,0.00
202608021500,202608021530,22.573,113.754,0.01
202608021500,202608021530,22.573,113.774,0.01
202608021500,202608021530,22.573,113.793,0.00
202608021500,202608021530,22.573,113.812,0.00
202608021500,202608021530,22.573,113.832,0.00
202608021500,202608021530,22.573,113.851,0.00
202608021500,202608021530,22.573,113.871,0.00
202608021500,202608021530,22.573,113.890,0.00
202608021500,202608021530,22.573,113.910,0.00
202608021500,202608021530,22.573,113.929,0.00
202608021500,202608021530,22.573,113.949,0.00
202608021500,202608021530,22.573,113.968,0.00
202608021500,202608021530,22.573,113.988,0.00
202608021500,202608021530,22.573,114.007,0.00
202608021500,202608021530,22.573,114.026,0.00
202608021500,202608021530,22.573,114.046,0.00
202608021500,202608021530,22.573,114.065,0.00
202608021500,202608021530,22.573,114.085,0.00
202608021500,202608021530,22.573,114.104,0.00
202608021500,202608021530,22.573,114.124,0.00
202608021500,202608021530,22.573,114.143,0.00
202608021500,202608021530,22.573,114.163,0.00
202608021500,202608021530,22.573,114.182,0.00
202608021500,202608021530,22.573,114.202,0.00
202608021500,202608021530,22.573,114.221,0.00
202608021500,202608021530,22.573,114.240,0.00
202608021500,202608021530,22.573,114.260,0.00
202608021500,202608021530,22.573,114.279,0.01
202608021500,202608021530,22.573,114.299,0.07
202608021500,202608021530,22.573,114.318,0.10
202608021500,202608021530,22.573,114.338,0.05
202608021500,202608021530,22.573,114.357,0.01
202608021500,202608021530,22.573,114.377,0.00
202608021500,202608021530,22.573,114.396,0.00
202608021500,202608021530,22.573,114.416,0.00
202608021500,202608021530,22.573,114.435,0.00
202608021500,202608021530,22.573,114.454,0.00
202608021500,202608021530,22.573,114.474,0.00
202608021500,202608021530,22.573,114.493,0.01
202608021500,202608021530,22.573,114.513,0.06
202608021500,202608021530,22.573,114.532,0.20
202608021500,202608021530,22.573,114.552,0.40
202608021500,202608021530,22.573,114.571,0.68
202608021500,202608021530,22.573,114.591,0.74
202608021500,202608021530,22.573,114.610,0.63
202608021500,202608021530,22.573,114.630,0.46
202608021500,202608021530,22.573,114.649,0.39
202608021500,202608021530,22.573,114.669,0.39
202608021500,202608021530,22.573,114.688,0.42
202608021500,202608021530,22.573,114.707,0.52
202608021500,202608021530,22.573,114.727,0.58
202608021500,202608021530,22.573,114.746,0.47
202608021500,202608021530,22.573,114.766,0.35
202608021500,202608021530,22.573,114.785,0.25
202608021500,202608021530,22.573,114.805,0.29
202608021500,202608021530,22.573,114.824,0.39
202608021500,202608021530,22.573,114.844,0.37
202608021500,202608021530,22.573,114.863,0.37
202608021500,202608021530,22.573,114.883,0.45
202608021500,202608021530,22.573,114.902,0.45
202608021500,202608021530,22.573,114.921,0.52
202608021500,202608021530,22.573,114.941,0.77
202608021500,202608021530,22.573,114.960,1.17
202608021500,202608021530,22.573,114.980,1.73
202608021500,202608021530,22.573,114.999,3.17
202608021500,202608021530,22.573,115.019,4.54
202608021500,202608021530,22.573,115.038,4.65
202608021500,202608021530,22.573,115.058,4.04
202608021500,202608021530,22.573,115.077,3.34
202608021500,202608021530,22.573,115.097,4.40
202608021500,202608021530,22.573,115.116,5.98
202608021500,202608021530,22.573,115.135,6.36
202608021500,202608021530,22.573,115.155,6.37
202608021500,202608021530,22.573,115.174,6.68
202608021500,202608021530,22.573,115.194,7.46
202608021500,202608021530,22.573,115.213,7.72
202608021500,202608021530,22.573,115.233,8.29
202608021500,202608021530,22.573,115.252,9.37
202608021500,202608021530,22.573,115.272,8.51
202608021500,202608021530,22.573,115.291,7.16
202608021500,202608021530,22.555,112.956,0.00
202608021500,202608021530,22.555,112.976,0.01
202608021500,202608021530,22.555,112.995,0.03
202608021500,202608021530,22.555,113.015,0.03
202608021500,202608021530,22.555,113.034,0.07
202608021500,202608021530,22.555,113.054,0.09
202608021500,202608021530,22.555,113.073,0.07
202608021500,202608021530,22.555,113.093,0.98
202608021500,202608021530,22.555,113.112,6.81
202608021500,202608021530,22.555,113.131,16.44
202608021500,202608021530,22.555,113.151,26.80
202608021500,202608021530,22.555,113.170,21.13
202608021500,202608021530,22.555,113.190,6.77
202608021500,202608021530,22.555,113.209,1.12
202608021500,202608021530,22.555,113.229,0.01
202608021500,202608021530,22.555,113.248,0.00
202608021500,202608021530,22.555,113.268,0.00
202608021500,202608021530,22.555,113.287,0.00
202608021500,202608021530,22.555,113.307,0.00
202608021500,202608021530,22.555,113.326,0.01
202608021500,202608021530,22.555,113.345,0.08
202608021500,202608021530,22.555,113.365,0.19
202608021500,202608021530,22.555,113.384,0.18
202608021500,202608021530,22.555,113.404,0.07
202608021500,202608021530,22.555,113.423,0.01
202608021500,202608021530,22.555,113.443,0.01
202608021500,202608021530,22.555,113.462,0.14
202608021500,202608021530,22.555,113.482,0.26
202608021500,202608021530,22.555,113.501,0.25
202608021500,202608021530,22.555,113.521,0.26
202608021500,202608021530,22.555,113.540,0.40
202608021500,202608021530,22.555,113.560,0.52
202608021500,202608021530,22.555,113.579,0.46
202608021500,202608021530,22.555,113.598,0.23
202608021500,202608021530,22.555,113.618,0.05
202608021500,202608021530,22.555,113.637,0.00
202608021500,202608021530,22.555,113.657,0.00
202608021500,202608021530,22.555,113.676,0.00
202608021500,202608021530,22.555,113.696,0.00
202608021500,202608021530,22.555,113.715,0.01
202608021500,202608021530,22.555,113.735,0.02
202608021500,202608021530,22.555,113.754,0.03
202608021500,202608021530,22.555,113.774,0.01
202608021500,202608021530,22.555,113.793,0.00
202608021500,202608021530,22.555,113.812,0.00
202608021500,202608021530,22.555,113.832,0.00
202608021500,202608021530,22.555,113.851,0.00
202608021500,202608021530,22.555,113.871,0.00
202608021500,202608021530,22.555,113.890,0.00
202608021500,202608021530,22.555,113.910,0.00
202608021500,202608021530,22.555,113.929,0.00
202608021500,202608021530,22.555,113.949,0.00
202608021500,202608021530,22.555,113.968,0.00
202608021500,202608021530,22.555,113.988,0.00
202608021500,202608021530,22.555,114.007,0.00
202608021500,202608021530,22.555,114.026,0.00
202608021500,202608021530,22.555,114.046,0.00
202608021500,202608021530,22.555,114.065,0.00
202608021500,202608021530,22.555,114.085,0.00
202608021500,202608021530,22.555,114.104,0.00
202608021500,202608021530,22.555,114.124,0.00
202608021500,202608021530,22.555,114.143,0.00
202608021500,202608021530,22.555,114.163,0.00
202608021500,202608021530,22.555,114.182,0.00
202608021500,202608021530,22.555,114.202,0.00
202608021500,202608021530,22.555,114.221,0.00
202608021500,202608021530,22.555,114.240,0.00
202608021500,202608021530,22.555,114.260,0.00
202608021500,202608021530,22.555,114.279,0.00
202608021500,202608021530,22.555,114.299,0.03
202608021500,202608021530,22.555,114.318,0.03
202608021500,202608021530,22.555,114.338,0.01
202608021500,202608021530,22.555,114.357,0.00
202608021500,202608021530,22.555,114.377,0.00
202608021500,202608021530,22.555,114.396,0.00
202608021500,202608021530,22.555,114.416,0.00
202608021500,202608021530,22.555,114.435,0.00
202608021500,202608021530,22.555,114.454,0.00
202608021500,202608021530,22.555,114.474,0.01
202608021500,202608021530,22.555,114.493,0.07
202608021500,202608021530,22.555,114.513,0.15
202608021500,202608021530,22.555,114.532,0.20
202608021500,202608021530,22.555,114.552,0.24
202608021500,202608021530,22.555,114.571,0.41
202608021500,202608021530,22.555,114.591,0.47
202608021500,202608021530,22.555,114.610,0.36
202608021500,202608021530,22.555,114.630,0.23
202608021500,202608021530,22.555,114.649,0.23
202608021500,202608021530,22.555,114.669,0.31
202608021500,202608021530,22.555,114.688,0.42
202608021500,202608021530,22.555,114.707,0.48
202608021500,202608021530,22.555,114.727,0.44
202608021500,202608021530,22.555,114.746,0.37
202608021500,202608021530,22.555,114.766,0.29
202608021500,202608021530,22.555,114.785,0.23
202608021500,202608021530,22.555,114.805,0.27
202608021500,202608021530,22.555,114.824,0.32
202608021500,202608021530,22.555,114.844,0.31
202608021500,202608021530,22.555,114.863,0.34
202608021500,202608021530,22.555,114.883,0.32
202608021500,202608021530,22.555,114.902,0.26
202608021500,202608021530,22.555,114.921,0.34
202608021500,202608021530,22.555,114.941,0.57
202608021500,202608021530,22.555,114.960,0.88
202608021500,202608021530,22.555,114.980,1.38
202608021500,202608021530,22.555,114.999,2.65
202608021500,202608021530,22.555,115.019,3.52
202608021500,202608021530,22.555,115.038,3.29
202608021500,202608021530,22.555,115.058,2.77
202608021500,202608021530,22.555,115.077,2.28
202608021500,202608021530,22.555,115.097,3.40
202608021500,202608021530,22.555,115.116,4.52
202608021500,202608021530,22.555,115.135,4.74
202608021500,202608021530,22.555,115.155,5.02
202608021500,202608021530,22.555,115.174,5.62
202608021500,202608021530,22.555,115.194,6.67
202608021500,202608021530,22.555,115.213,7.12
202608021500,202608021530,22.555,115.233,8.20
202608021500,202608021530,22.555,115.252,8.91
202608021500,202608021530,22.555,115.272,7.93
202608021500,202608021530,22.555,115.291,6.99
202608021500,202608021530,22.537,112.956,0.48
202608021500,202608021530,22.537,112.976,0.94
202608021500,202608021530,22.537,112.995,1.77
202608021500,202608021530,22.537,113.015,4.16
202608021500,202608021530,22.537,113.034,6.08
202608021500,202608021530,22.537,113.054,5.00
202608021500,202608021530,22.537,113.073,2.03
202608021500,202608021530,22.537,113.093,1.89
202608021500,202608021530,22.537,113.112,19.38
202608021500,202608021530,22.537,113.131,45.65
202608021500,202608021530,22.537,113.151,65.62
202608021500,202608021530,22.537,113.170,44.70
202608021500,202608021530,22.537,113.190,18.45
202608021500,202608021530,22.537,113.209,1.78
202608021500,202608021530,22.537,113.229,0.01
202608021500,202608021530,22.537,113.248,0.00
202608021500,202608021530,22.537,113.268,0.00
202608021500,202608021530,22.537,113.287,0.00
202608021500,202608021530,22.537,113.307,0.00
202608021500,202608021530,22.537,113.326,0.01
202608021500,202608021530,22.537,113.345,0.10
202608021500,202608021530,22.537,113.365,0.24
202608021500,202608021530,22.537,113.384,0.23
202608021500,202608021530,22.537,113.404,0.14
202608021500,202608021530,22.537,113.423,0.12
202608021500,202608021530,22.537,113.443,0.16
202608021500,202608021530,22.537,113.462,0.09
202608021500,202608021530,22.537,113.482,0.07
202608021500,202608021530,22.537,113.501,0.14
202608021500,202608021530,22.537,113.521,0.28
202608021500,202608021530,22.537,113.540,0.42
202608021500,202608021530,22.537,113.560,0.53
202608021500,202608021530,22.537,113.579,0.47
202608021500,202608021530,22.537,113.598,0.21
202608021500,202608021530,22.537,113.618,0.04
202608021500,202608021530,22.537,113.637,0.00
202608021500,202608021530,22.537,113.657,0.00
202608021500,202608021530,22.537,113.676,0.00
202608021500,202608021530,22.537,113.696,0.00
202608021500,202608021530,22.537,113.715,0.01
202608021500,202608021530,22.537,113.735,0.03
202608021500,202608021530,22.537,113.754,0.02
202608021500,202608021530,22.537,113.774,0.01
202608021500,202608021530,22.537,113.793,0.00
202608021500,202608021530,22.537,113.812,0.00
202608021500,202608021530,22.537,113.832,0.00
202608021500,202608021530,22.537,113.851,0.00
202608021500,202608021530,22.537,113.871,0.00
202608021500,202608021530,22.537,113.890,0.00
202608021500,202608021530,22.537,113.910,0.00
202608021500,202608021530,22.537,113.929,0.00
202608021500,202608021530,22.537,113.949,0.00
202608021500,202608021530,22.537,113.968,0.00
202608021500,202608021530,22.537,113.988,0.00
202608021500,202608021530,22.537,114.007,0.00
202608021500,202608021530,22.537,114.026,0.00
202608021500,202608021530,22.537,114.046,0.00
202608021500,202608021530,22.537,114.065,0.00
202608021500,202608021530,22.537,114.085,0.00
202608021500,202608021530,22.537,114.104,0.00
202608021500,202608021530,22.537,114.124,0.00
202608021500,202608021530,22.537,114.143,0.00
202608021500,202608021530,22.537,114.163,0.00
202608021500,202608021530,22.537,114.182,0.00
202608021500,202608021530,22.537,114.202,0.00
202608021500,202608021530,22.537,114.221,0.00
202608021500,202608021530,22.537,114.240,0.00
202608021500,202608021530,22.537,114.260,0.00
202608021500,202608021530,22.537,114.279,0.00
202608021500,202608021530,22.537,114.299,0.01
202608021500,202608021530,22.537,114.318,0.02
202608021500,202608021530,22.537,114.338,0.03
202608021500,202608021530,22.537,114.357,0.03
202608021500,202608021530,22.537,114.377,0.02
202608021500,202608021530,22.537,114.396,0.01
202608021500,202608021530,22.537,114.416,0.00
202608021500,202608021530,22.537,114.435,0.00
202608021500,202608021530,22.537,114.454,0.01
202608021500,202608021530,22.537,114.474,0.06
202608021500,202608021530,22.537,114.493,0.15
202608021500,202608021530,22.537,114.513,0.18
202608021500,202608021530,22.537,114.532,0.25
202608021500,202608021530,22.537,114.552,0.37
202608021500,202608021530,22.537,114.571,0.47
202608021500,202608021530,22.537,114.591,0.33
202608021500,202608021530,22.537,114.610,0.20
202608021500,202608021530,22.537,114.630,0.10
202608021500,202608021530,22.537,114.649,0.18
202608021500,202608021530,22.537,114.669,0.50
202608021500,202608021530,22.537,114.688,0.85
202608021500,202608021530,22.537,114.707,0.98
202608021500,202608021530,22.537,114.727,0.60
202608021500,202608021530,22.537,114.746,0.31
202608021500,202608021530,22.537,114.766,0.25
202608021500,202608021530,22.537,114.785,0.25
202608021500,202608021530,22.537,114.805,0.24
202608021500,202608021530,22.537,114.824,0.24
202608021500,202608021530,22.537,114.844,0.29
202608021500,202608021530,22.537,114.863,0.28
202608021500,202608021530,22.537,114.883,0.21
202608021500,202608021530,22.537,114.902,0.19
202608021500,202608021530,22.537,114.921,0.24
202608021500,202608021530,22.537,114.941,0.43
202608021500,202608021530,22.537,114.960,0.65
202608021500,202608021530,22.537,114.980,1.11
202608021500,202608021530,22.537,114.999,1.69
202608021500,202608021530,22.537,115.019,2.26
202608021500,202608021530,22.537,115.038,3.14
202608021500,202608021530,22.537,115.058,3.29
202608021500,202608021530,22.537,115.077,2.74
202608021500,202608021530,22.537,115.097,3.76
202608021500,202608021530,22.537,115.116,4.50
202608021500,202608021530,22.537,115.135,4.09
202608021500,202608021530,22.537,115.155,3.95
202608021500,202608021530,22.537,115.174,4.35
202608021500,202608021530,22.537,115.194,5.11
